	APMC	Commodity	combined_label	date	modal_price	quarter	deseasonalise_price
11242	umared	other pulses	umared:other pulses	2015-06-01	5970	2	5628.054199037949
11243	umared	other pulses	umared:other pulses	2016-06-01	9294	2	8761.664275688223
11402	umared	other pulses	umared:other pulses	2015-03-01	4854	1	5207.2060642787565
11403	umared	other pulses	umared:other pulses	2016-03-01	7257	1	7785.062712911194
11562	umared	other pulses	umared:other pulses	2015-05-01	5720	2	5392.373537436694
11563	umared	other pulses	umared:other pulses	2016-05-01	8417	2	7934.896514791024
11722	umared	other pulses	umared:other pulses	2014-11-01	3926	4	3781.2970058455976
11723	umared	other pulses	umared:other pulses	2015-11-01	6250	4	6019.639909968158
11955	umared	other pulses	umared:other pulses	2015-10-01	6845	4	6592.709629397126
11956	umared	other pulses	umared:other pulses	2016-10-01	12203	4	11753.226531414628
12184	umared	other pulses	umared:other pulses	2015-09-01	7601	3	7355.348796774332
12185	umared	other pulses	umared:other pulses	2016-09-01	7900	3	7644.685632747957
23035	umared	other pulses	umared:other pulses	2016-11-01	11829	4	11393.011279202134
10293	umared	pigeon pea (tur)	umared:pigeon pea (tur)	2015-04-01	5750	2	5454.7
10294	umared	pigeon pea (tur)	umared:pigeon pea (tur)	2016-04-01	8000	2	7704.7
10449	umared	pigeon pea (tur)	umared:pigeon pea (tur)	2015-08-01	7565	3	7692.857142857143
10450	umared	pigeon pea (tur)	umared:pigeon pea (tur)	2016-08-01	5988	3	6115.857142857143
10608	umared	pigeon pea (tur)	umared:pigeon pea (tur)	2014-12-01	3700	4	3887.3125
10609	umared	pigeon pea (tur)	umared:pigeon pea (tur)	2015-12-01	6801	4	6988.3125
10767	umared	pigeon pea (tur)	umared:pigeon pea (tur)	2015-02-01	5255	1	5215.25
10768	umared	pigeon pea (tur)	umared:pigeon pea (tur)	2016-02-01	7300	1	7260.25
10927	umared	pigeon pea (tur)	umared:pigeon pea (tur)	2015-01-01	4557	1	4517.25
10928	umared	pigeon pea (tur)	umared:pigeon pea (tur)	2016-01-01	7900	1	7860.25
11084	umared	pigeon pea (tur)	umared:pigeon pea (tur)	2015-07-01	6613	3	6740.857142857143
11085	umared	pigeon pea (tur)	umared:pigeon pea (tur)	2016-07-01	7611	3	7738.857142857143
11244	umared	pigeon pea (tur)	umared:pigeon pea (tur)	2015-06-01	6509	2	6213.7
11245	umared	pigeon pea (tur)	umared:pigeon pea (tur)	2016-06-01	7922	2	7626.7
11404	umared	pigeon pea (tur)	umared:pigeon pea (tur)	2015-03-01	5257	1	5217.25
11405	umared	pigeon pea (tur)	umared:pigeon pea (tur)	2016-03-01	7300	1	7260.25
11564	umared	pigeon pea (tur)	umared:pigeon pea (tur)	2015-05-01	6180	2	5884.7
11565	umared	pigeon pea (tur)	umared:pigeon pea (tur)	2016-05-01	7692	2	7396.7
11724	umared	pigeon pea (tur)	umared:pigeon pea (tur)	2014-11-01	3474	4	3661.3125
11725	umared	pigeon pea (tur)	umared:pigeon pea (tur)	2015-11-01	7100	4	7287.3125
11957	umared	pigeon pea (tur)	umared:pigeon pea (tur)	2014-10-01	4200	4	4387.3125
11958	umared	pigeon pea (tur)	umared:pigeon pea (tur)	2015-10-01	8149	4	8336.3125
11959	umared	pigeon pea (tur)	umared:pigeon pea (tur)	2016-10-01	4250	4	4437.3125
12186	umared	pigeon pea (tur)	umared:pigeon pea (tur)	2014-09-01	4322	3	4449.857142857143
12187	umared	pigeon pea (tur)	umared:pigeon pea (tur)	2015-09-01	8050	3	8177.857142857143
12188	umared	pigeon pea (tur)	umared:pigeon pea (tur)	2016-09-01	4761	3	4888.857142857143
23036	umared	pigeon pea (tur)	umared:pigeon pea (tur)	2016-11-01	4393	4	4580.3125
10287	umared	rice(paddy-hus)	umared:rice(paddy-hus)	2015-04-01	2736	2	2685.6
10288	umared	rice(paddy-hus)	umared:rice(paddy-hus)	2016-04-01	3200	2	3149.6
10443	umared	rice(paddy-hus)	umared:rice(paddy-hus)	2015-08-01	2780	3	2725.285714285714
10444	umared	rice(paddy-hus)	umared:rice(paddy-hus)	2016-08-01	3483	3	3428.285714285714
10602	umared	rice(paddy-hus)	umared:rice(paddy-hus)	2014-12-01	2879	4	2902.0
10603	umared	rice(paddy-hus)	umared:rice(paddy-hus)	2015-12-01	2975	4	2998.0
10761	umared	rice(paddy-hus)	umared:rice(paddy-hus)	2015-02-01	2800	1	2811.5
10762	umared	rice(paddy-hus)	umared:rice(paddy-hus)	2016-02-01	3263	1	3274.5
10921	umared	rice(paddy-hus)	umared:rice(paddy-hus)	2015-01-01	2865	1	2876.5
10922	umared	rice(paddy-hus)	umared:rice(paddy-hus)	2016-01-01	3017	1	3028.5
11078	umared	rice(paddy-hus)	umared:rice(paddy-hus)	2015-07-01	2750	3	2695.285714285714
11079	umared	rice(paddy-hus)	umared:rice(paddy-hus)	2016-07-01	3500	3	3445.285714285714
11238	umared	rice(paddy-hus)	umared:rice(paddy-hus)	2015-06-01	2694	2	2643.6
11239	umared	rice(paddy-hus)	umared:rice(paddy-hus)	2016-06-01	3344	2	3293.6
11398	umared	rice(paddy-hus)	umared:rice(paddy-hus)	2015-03-01	2770	1	2781.5
11399	umared	rice(paddy-hus)	umared:rice(paddy-hus)	2016-03-01	3164	1	3175.5
11558	umared	rice(paddy-hus)	umared:rice(paddy-hus)	2015-05-01	2678	2	2627.6
11559	umared	rice(paddy-hus)	umared:rice(paddy-hus)	2016-05-01	3360	2	3309.6
11718	umared	rice(paddy-hus)	umared:rice(paddy-hus)	2014-11-01	3013	4	3036.0
11719	umared	rice(paddy-hus)	umared:rice(paddy-hus)	2015-11-01	2850	4	2873.0
11949	umared	rice(paddy-hus)	umared:rice(paddy-hus)	2014-10-01	3200	4	3223.0
11950	umared	rice(paddy-hus)	umared:rice(paddy-hus)	2015-10-01	2800	4	2823.0
11951	umared	rice(paddy-hus)	umared:rice(paddy-hus)	2016-10-01	3500	4	3523.0
12178	umared	rice(paddy-hus)	umared:rice(paddy-hus)	2014-09-01	3231	3	3176.285714285714
12179	umared	rice(paddy-hus)	umared:rice(paddy-hus)	2015-09-01	2820	3	2765.285714285714
12180	umared	rice(paddy-hus)	umared:rice(paddy-hus)	2016-09-01	3500	3	3445.285714285714
23033	umared	rice(paddy-hus)	umared:rice(paddy-hus)	2016-11-01	3500	4	3523.0
10285	umared	sorgum(jawar)	umared:sorgum(jawar)	2015-04-01	1800	2	1726.5916097494
10286	umared	sorgum(jawar)	umared:sorgum(jawar)	2016-04-01	1964	2	1883.9032897487898
10442	umared	sorgum(jawar)	umared:sorgum(jawar)	2015-08-01	1767	3	1827.6808523094933
10600	umared	sorgum(jawar)	umared:sorgum(jawar)	2014-12-01	1267	4	1244.8098061581952
10601	umared	sorgum(jawar)	umared:sorgum(jawar)	2015-12-01	1650	4	1621.1019575067262
10759	umared	sorgum(jawar)	umared:sorgum(jawar)	2015-02-01	1238	1	1237.345074184297
10760	umared	sorgum(jawar)	umared:sorgum(jawar)	2016-02-01	1300	1	1299.3122749915879
10919	umared	sorgum(jawar)	umared:sorgum(jawar)	2015-01-01	1513	1	1512.1995938940559
10920	umared	sorgum(jawar)	umared:sorgum(jawar)	2016-01-01	1750	1	1749.0742163348298
11076	umared	sorgum(jawar)	umared:sorgum(jawar)	2015-07-01	1633	3	1689.0791351564249
11077	umared	sorgum(jawar)	umared:sorgum(jawar)	2016-07-01	1550	3	1603.228817815345
11236	umared	sorgum(jawar)	umared:sorgum(jawar)	2015-06-01	1589	2	1524.1967043843315
11237	umared	sorgum(jawar)	umared:sorgum(jawar)	2016-06-01	1936	2	1857.045198041577
11396	umared	sorgum(jawar)	umared:sorgum(jawar)	2015-03-01	1483	1	1482.215464471173
11397	umared	sorgum(jawar)	umared:sorgum(jawar)	2016-03-01	1833	1	1832.0303077381388
11556	umared	sorgum(jawar)	umared:sorgum(jawar)	2015-05-01	1722	2	1651.7726399935925
11557	umared	sorgum(jawar)	umared:sorgum(jawar)	2016-05-01	2060	2	1975.9881756020911
11716	umared	sorgum(jawar)	umared:sorgum(jawar)	2014-11-01	1725	4	1694.7884101206685
11717	umared	sorgum(jawar)	umared:sorgum(jawar)	2015-11-01	1730	4	1699.7008402949311
11946	umared	sorgum(jawar)	umared:sorgum(jawar)	2014-10-01	1860	4	1827.4240248257643
11947	umared	sorgum(jawar)	umared:sorgum(jawar)	2015-10-01	1650	4	1621.1019575067262
11948	umared	sorgum(jawar)	umared:sorgum(jawar)	2016-10-01	2500	4	2456.2150871314034
12175	umared	sorgum(jawar)	umared:sorgum(jawar)	2014-09-01	1775	3	1835.9555816917662
12176	umared	sorgum(jawar)	umared:sorgum(jawar)	2015-09-01	1763	3	1823.543487618357
12177	umared	sorgum(jawar)	umared:sorgum(jawar)	2016-09-01	2100	3	2172.1164628465967
23032	umared	sorgum(jawar)	umared:sorgum(jawar)	2016-11-01	2475	4	2431.6529362600895
10297	umared	soybean	umared:soybean	2015-04-01	3464	2	3420.7
10298	umared	soybean	umared:soybean	2016-04-01	3629	2	3585.7
10452	umared	soybean	umared:soybean	2015-08-01	3067	3	3075.5
10453	umared	soybean	umared:soybean	2016-08-01	3283	3	3291.5
10612	umared	soybean	umared:soybean	2014-12-01	3056	4	3115.5
10613	umared	soybean	umared:soybean	2015-12-01	3438	4	3497.5
10771	umared	soybean	umared:soybean	2015-02-01	3159	1	3165.0833333333335
10772	umared	soybean	umared:soybean	2016-02-01	3500	1	3506.0833333333335
10931	umared	soybean	umared:soybean	2015-01-01	3138	1	3144.0833333333335
10932	umared	soybean	umared:soybean	2016-01-01	3483	1	3489.0833333333335
11088	umared	soybean	umared:soybean	2015-07-01	3375	3	3383.5
11089	umared	soybean	umared:soybean	2016-07-01	3433	3	3441.5
11248	umared	soybean	umared:soybean	2015-06-01	3456	2	3412.7
11249	umared	soybean	umared:soybean	2016-06-01	3589	2	3545.7
11408	umared	soybean	umared:soybean	2015-03-01	3092	1	3098.0833333333335
11409	umared	soybean	umared:soybean	2016-03-01	3471	1	3477.0833333333335
11568	umared	soybean	umared:soybean	2015-05-01	3715	2	3671.7
11569	umared	soybean	umared:soybean	2016-05-01	3583	2	3539.7
11728	umared	soybean	umared:soybean	2014-11-01	3169	4	3228.5
11729	umared	soybean	umared:soybean	2015-11-01	3589	4	3648.5
11963	umared	soybean	umared:soybean	2014-10-01	3037	4	3096.5
11964	umared	soybean	umared:soybean	2015-10-01	3336	4	3395.5
11965	umared	soybean	umared:soybean	2016-10-01	2783	4	2842.5
12191	umared	soybean	umared:soybean	2014-09-01	3063	3	3071.5
12192	umared	soybean	umared:soybean	2015-09-01	3100	3	3108.5
12193	umared	soybean	umared:soybean	2016-09-01	3060	3	3068.5
23038	umared	soybean	umared:soybean	2016-11-01	2753	4	2812.5
10283	umared	wheat(husked)	umared:wheat(husked)	2015-04-01	1821	2	1777.5
10284	umared	wheat(husked)	umared:wheat(husked)	2016-04-01	1925	2	1881.5
10440	umared	wheat(husked)	umared:wheat(husked)	2015-08-01	1620	3	1593.4285714285713
10441	umared	wheat(husked)	umared:wheat(husked)	2016-08-01	1983	3	1956.4285714285713
10598	umared	wheat(husked)	umared:wheat(husked)	2014-12-01	1657	4	1681.8125
10599	umared	wheat(husked)	umared:wheat(husked)	2015-12-01	1625	4	1649.8125
10757	umared	wheat(husked)	umared:wheat(husked)	2015-02-01	1786	1	1806.8333333333333
10758	umared	wheat(husked)	umared:wheat(husked)	2016-02-01	1713	1	1733.8333333333333
10917	umared	wheat(husked)	umared:wheat(husked)	2015-01-01	1663	1	1683.8333333333333
10918	umared	wheat(husked)	umared:wheat(husked)	2016-01-01	1686	1	1706.8333333333333
11074	umared	wheat(husked)	umared:wheat(husked)	2015-07-01	1575	3	1548.4285714285713
11075	umared	wheat(husked)	umared:wheat(husked)	2016-07-01	2000	3	1973.4285714285713
11234	umared	wheat(husked)	umared:wheat(husked)	2015-06-01	1663	2	1619.5
11235	umared	wheat(husked)	umared:wheat(husked)	2016-06-01	2011	2	1967.5
11394	umared	wheat(husked)	umared:wheat(husked)	2015-03-01	1780	1	1800.8333333333333
11395	umared	wheat(husked)	umared:wheat(husked)	2016-03-01	1700	1	1720.8333333333333
11554	umared	wheat(husked)	umared:wheat(husked)	2015-05-01	1842	2	1798.5
11555	umared	wheat(husked)	umared:wheat(husked)	2016-05-01	2020	2	1976.5
11714	umared	wheat(husked)	umared:wheat(husked)	2014-11-01	1656	4	1680.8125
11715	umared	wheat(husked)	umared:wheat(husked)	2015-11-01	1600	4	1624.8125
11943	umared	wheat(husked)	umared:wheat(husked)	2014-10-01	1725	4	1749.8125
11944	umared	wheat(husked)	umared:wheat(husked)	2015-10-01	1600	4	1624.8125
11945	umared	wheat(husked)	umared:wheat(husked)	2016-10-01	2000	4	2024.8125
12172	umared	wheat(husked)	umared:wheat(husked)	2014-09-01	1672	3	1645.4285714285713
12173	umared	wheat(husked)	umared:wheat(husked)	2015-09-01	1600	3	1573.4285714285713
12174	umared	wheat(husked)	umared:wheat(husked)	2016-09-01	2000	3	1973.4285714285713
23031	umared	wheat(husked)	umared:wheat(husked)	2016-11-01	1981	4	2005.8125
13647	umarga	bajri	umarga:bajri	2015-04-01	1130	2	1056.5283885442263
13648	umarga	bajri	umarga:bajri	2016-04-01	1424	2	1331.4127657406889
13688	umarga	bajri	umarga:bajri	2015-08-01	1400	3	1423.55161365227
13689	umarga	bajri	umarga:bajri	2016-08-01	1336	3	1358.4749684567378
13727	umarga	bajri	umarga:bajri	2014-12-01	1130	4	1137.1254765369831
